Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty
HCLTECH,EQ,1-Jan-16,855.1,855.1,855.1,843.5,845.6,845.85,846.83,485196,410880355.7,9066,291168,60.01
HCLTECH,EQ,4-Jan-16,845.85,841,854.95,837.45,846.95,845.95,843.36,1086036,915919738.5,43114,540113,49.73
HCLTECH,EQ,5-Jan-16,845.95,848.95,851.05,836.4,844,842.8,842.45,732691,617257642.2,41363,456084,62.25
HCLTECH,EQ,6-Jan-16,842.8,853.7,853.7,837,841,841.4,843.19,1398935,1179563879,58050,971039,69.41
HCLTECH,EQ,7-Jan-16,841.4,836.1,837.9,819,825.5,825.05,827.47,1450657,1200371675,51218,951629,65.6
HCLTECH,EQ,8-Jan-16,825.05,828,836.75,813.8,831.05,828.35,824.68,1688435,1392420250,46806,1163945,68.94
HCLTECH,EQ,11-Jan-16,828.35,815,833,811.1,815,814.55,816.61,1267638,1035171029,50618,770967,60.82
HCLTECH,EQ,12-Jan-16,814.55,818,819,798.05,809.65,810.05,805.53,1157664,932537991.3,54962,683855,59.07
HCLTECH,EQ,13-Jan-16,810.05,814.8,829.85,804.3,829,826.4,814.67,1579234,1286553554,54897,1017038,64.4
HCLTECH,EQ,14-Jan-16,826.4,810.05,841.8,810.05,830.05,828.85,832.74,2540610,2115655504,56588,1688083,66.44
HCLTECH,EQ,15-Jan-16,828.85,828.5,842,816,840.1,838.05,831.11,2285591,1899574647,48715,1625694,71.13
HCLTECH,EQ,18-Jan-16,838.05,831.1,853.95,831.1,848,842.35,842.84,1887068,1590502540,51917,1163098,61.64
HCLTECH,EQ,19-Jan-16,842.35,867,870,800,840,838.25,830.83,5309499,4411308303,126174,2150763,40.51
HCLTECH,EQ,20-Jan-16,838.25,831.05,846,823,839,841.9,839.14,1988009,1668211022,76435,1164669,58.58
HCLTECH,EQ,21-Jan-16,841.9,844,850.15,831.25,832.35,835.25,837.41,1674215,1402000392,68064,1091431,65.19
HCLTECH,EQ,22-Jan-16,835.25,838,850.95,831.9,841,839.25,841.9,1009239,849675313,35195,601223,59.57
HCLTECH,EQ,25-Jan-16,839.25,847.5,858.9,836.85,839.4,838.7,846.59,1095067,927069772.3,65774,605076,55.25
HCLTECH,EQ,27-Jan-16,838.7,838,840.9,830.2,839,836,834.92,1100759,919046547.1,40394,708159,64.33
HCLTECH,EQ,28-Jan-16,836,833,849.8,829.7,844.15,844.5,842.99,1600653,1349327833,35730,1031338,64.43
HCLTECH,EQ,29-Jan-16,844.5,845.25,870,842.3,866.4,865.75,858.65,1917557,1646507010,34692,1345049,70.14
HCLTECH,EQ,1-Feb-16,865.75,865.8,889.9,865.8,876.7,880.3,882.35,1297246,1144620340,51521,847815,65.35
HCLTECH,EQ,2-Feb-16,880.3,880,885,867.05,871,872.65,879.04,1112732,978138654.1,53212,760587,68.35
HCLTECH,EQ,3-Feb-16,872.65,866.35,870,848.85,854.05,852.1,859.34,978045,840474567.1,41001,653243,66.79
HCLTECH,EQ,4-Feb-16,852.1,855.1,874.8,848.95,866.8,867.35,867.91,1317307,1143297592,32685,896897,68.09
HCLTECH,EQ,5-Feb-16,867.35,877,877,858.35,868.5,869.65,868.27,983851,854252892.5,38004,597843,60.77
HCLTECH,EQ,8-Feb-16,869.65,866.1,868.95,846,851,849.75,854.43,805217,688000797.7,28792,457058,56.76
HCLTECH,EQ,9-Feb-16,849.75,843,844,805.95,815,810.45,815.86,1667218,1360220931,41750,944186,56.63
HCLTECH,EQ,10-Feb-16,810.45,815.5,833,807.6,831.9,827.4,824.33,1132697,933720780.3,28671,574561,50.73
HCLTECH,EQ,11-Feb-16,827.4,827.4,827.4,801.6,806.75,808,813.4,1619207,1317058948,39228,1034828,63.91
HCLTECH,EQ,12-Feb-16,808,814,825.85,784.95,799.5,798.25,802.15,1392467,1116964628,71907,741937,53.28
HCLTECH,EQ,15-Feb-16,798.25,813,832.5,810.35,825.5,827.1,822.61,1380806,1135869594,52642,946550,68.55
HCLTECH,EQ,16-Feb-16,827.1,825.1,837.9,819.25,826.7,824.3,825.93,1052299,869129232.7,43527,554515,52.7
HCLTECH,EQ,17-Feb-16,824.3,829.95,835,816.35,826,824.8,824.08,1360181,1120903310,57964,804905,59.18
HCLTECH,EQ,18-Feb-16,824.8,829.05,847,827.35,842,843.95,838.34,1064582,892481236.3,31544,740826,69.59
HCLTECH,EQ,19-Feb-16,843.95,842,857,828.4,842.5,851.55,849.01,1183068,1004438921,54944,773281,65.36
HCLTECH,EQ,22-Feb-16,851.55,849.8,849.8,840.1,845.5,845.95,844.68,923775,780294798.2,38305,586268,63.46
HCLTECH,EQ,23-Feb-16,845.95,845,849,827,828.05,828.95,835.48,630477,526751455.6,46772,376819,59.77
HCLTECH,EQ,24-Feb-16,828.95,829.6,839,809,811.55,811.05,817.63,861124,704080310.7,60635,494135,57.38
HCLTECH,EQ,25-Feb-16,811.05,807,815,799.7,813.9,808.75,805.96,809816,652676347.4,30309,455985,56.31
HCLTECH,EQ,26-Feb-16,808.75,814.35,832,814,826,824.65,825.04,1023912,844770784.1,28241,692578,67.64
HCLTECH,EQ,29-Feb-16,824.65,822,831.65,795,816,813.25,817.19,1547030,1264216430,49703,943833,61.01
HCLTECH,EQ,1-Mar-16,813.25,813.9,841.4,809,828,832.15,832.46,1057236,880104399.4,48758,712513,67.39
HCLTECH,EQ,2-Mar-16,832.15,837,865,829.35,850.25,854.85,847.13,1639639,1388992496,59125,928660,56.64
HCLTECH,EQ,3-Mar-16,854.85,865,866.35,851.6,857,859.3,859.5,1007921,866309201.3,52491,589998,58.54
HCLTECH,EQ,4-Mar-16,859.3,860.2,861.1,830.35,838,835.4,840.26,1777388,1493475796,55536,1013871,57.04
HCLTECH,EQ,8-Mar-16,835.4,828,831.95,809.45,812.75,815.25,819.13,3245006,2658093792,75683,2526820,77.87
HCLTECH,EQ,9-Mar-16,815.25,813.95,818,801.35,816,815.65,805.93,6110739,4924848866,88401,5160750,84.45
HCLTECH,EQ,10-Mar-16,815.65,821.8,822.9,806.4,816.1,817.85,815.97,2507897,2046371570,67193,1816750,72.44
HCLTECH,EQ,11-Mar-16,817.85,817,825,812.5,824,823.05,821.48,2120515,1741954375,54111,1574312,74.24
HCLTECH,EQ,14-Mar-16,823.05,823.85,830.4,822,824.5,827.9,827.09,1426361,1179733536,44460,967450,67.83
HCLTECH,EQ,15-Mar-16,827.9,826,826.95,810.5,811,811.85,813.75,1355645,1103161691,56759,963497,71.07
HCLTECH,EQ,16-Mar-16,811.85,813.45,816.5,807.5,815.4,814.9,812.94,1218254,990368282.3,48638,795723,65.32
HCLTECH,EQ,17-Mar-16,814.9,820,829,810.55,811.05,815.3,821.25,1714817,1408287673,51852,1106933,64.55
HCLTECH,EQ,18-Mar-16,815.3,816,828.8,815,823,824.15,821.75,1661532,1365360545,36091,1216342,73.21
HCLTECH,EQ,21-Mar-16,824.15,828,828,815.2,824.9,822.55,819.37,1658201,1358676478,49881,1268094,76.47
HCLTECH,EQ,22-Mar-16,822.55,820.75,831,817,827.85,828.45,825.94,2733211,2257479661,63617,2151814,78.73
HCLTECH,EQ,23-Mar-16,828.45,828,830,813.4,817,817.7,817.61,2509320,2051646426,82805,1979565,78.89
HCLTECH,EQ,28-Mar-16,817.7,819.9,826.5,806.45,810.65,810.65,817.2,2957244,2416650727,93153,2407852,81.42
HCLTECH,EQ,29-Mar-16,810.65,814.6,816.2,799.9,807,806.8,806.79,2531685,2042529116,58465,1768061,69.84
HCLTECH,EQ,30-Mar-16,806.8,805.45,822,805.45,821,820.6,816.06,2302342,1878858581,85561,1813989,78.79
HCLTECH,EQ,31-Mar-16,820.6,815,824.5,809.9,813.4,814.1,815.78,4586967,3741972144,90692,3615609,78.82
HCLTECH,EQ,1-Apr-16,814.1,820,824,807,822.5,820.4,818.55,2664808,2181281641,120907,1996124,74.91
HCLTECH,EQ,4-Apr-16,820.4,815,841.95,815,840,839.85,833.02,2830985,2358276808,91428,1931399,68.22
HCLTECH,EQ,5-Apr-16,839.85,839.85,848.9,832.55,841.6,843.25,841.85,2499888,2104533544,62406,1825396,73.02
HCLTECH,EQ,6-Apr-16,843.25,847,847.95,826.1,840.15,838.75,838.35,1082920,907867894.8,42606,662934,61.22
HCLTECH,EQ,7-Apr-16,838.75,846.9,846.9,827,828.1,828.45,833.7,940830,784366939,26684,512105,54.43
HCLTECH,EQ,8-Apr-16,828.45,831.85,836,825.6,834.55,833.1,831.27,722892,600917105.1,25139,502883,69.57
HCLTECH,EQ,11-Apr-16,833.1,836.45,841.95,824.4,837.45,839.3,832.83,970273,808076542.5,37551,660286,68.05
HCLTECH,EQ,12-Apr-16,839.3,843,845,831.25,839,839.65,837.08,709686,594062161.1,37965,415137,58.5
HCLTECH,EQ,13-Apr-16,839.65,844.95,846.5,835.15,836,837.55,839.92,1318204,1107189006,40218,988693,75
HCLTECH,EQ,18-Apr-16,837.55,845.05,860.65,845,852.9,853.3,853.93,2926522,2499053021,90927,2254008,77.02
HCLTECH,EQ,20-Apr-16,853.3,862.5,862.5,835.5,841.9,841.2,843.66,1389011,1171859311,56702,834533,60.08
HCLTECH,EQ,21-Apr-16,841.2,844,855.35,838.5,846,846.25,849.57,1117527,949415042.1,41235,703029,62.91
HCLTECH,EQ,22-Apr-16,846.25,838.35,852.9,838.35,846,845.15,845.94,1110859,939719011.1,34387,761057,68.51
HCLTECH,EQ,25-Apr-16,845.15,841.25,850,841.25,847.35,845.1,846.44,831430,703756974.5,20568,624006,75.05
HCLTECH,EQ,26-Apr-16,845.1,839.05,855.4,833.15,850.95,849.8,844.78,1128563,953392478.1,33252,728613,64.56
HCLTECH,EQ,27-Apr-16,849.8,849.5,855.9,831.05,834.85,837.55,839.59,2275086,1910148235,54966,1558590,68.51
HCLTECH,EQ,28-Apr-16,837.55,805,823,796.65,799.3,799.9,806.87,8921956,7198886132,201481,4581118,51.35
HCLTECH,EQ,29-Apr-16,799.9,794,794,747.2,750.25,750.3,759.31,8989331,6825688502,191352,5946735,66.15
HCLTECH,EQ,2-May-16,750.3,750,756.3,740.1,742.5,742.2,745.19,2510583,1870866042,70294,1415863,56.4
HCLTECH,EQ,3-May-16,742.2,747,747.55,726.05,728.1,728.4,736.03,3499904,2576034701,103238,2319683,66.28
HCLTECH,EQ,4-May-16,728.4,727,740.5,726.25,735,737.1,735.89,3202055,2356354935,97988,2280165,71.21
HCLTECH,EQ,5-May-16,737.1,736.8,739.8,725.5,731,732.9,732.76,2538933,1860436412,79069,1823782,71.83
HCLTECH,EQ,6-May-16,732.9,732.95,732.95,721,721.05,722.6,725.26,3068239,2225276653,72632,2385032,77.73
HCLTECH,EQ,9-May-16,722.6,724,733,718.25,719.2,721.4,725.47,3692451,2678746690,82125,2854181,77.3
HCLTECH,EQ,10-May-16,721.4,723.5,724.2,716.1,717.55,718.8,720.72,2700968,1946649496,97670,1916187,70.94
HCLTECH,EQ,11-May-16,718.8,711,716.8,706.4,707.8,708.75,711.7,4210844,2996877093,63619,3369204,80.01
HCLTECH,EQ,12-May-16,708.75,711,718.9,709.5,714.05,714.7,714.35,1779323,1271066725,46165,1194349,67.12
HCLTECH,EQ,13-May-16,714.7,718,727,713,721.5,723.15,722.66,3575454,2583835332,69072,2567566,71.81
HCLTECH,EQ,16-May-16,723.15,725.55,725.6,716.15,718,718.95,721.41,1616514,1166162337,44239,1101408,68.13
HCLTECH,EQ,17-May-16,718.95,720,739,720,731.5,732.3,731.83,3917360,2866829086,69654,2951151,75.34
HCLTECH,EQ,18-May-16,732.3,732,744.6,727,741,742.25,740.03,2124598,1572275098,65910,1380062,64.96
HCLTECH,EQ,19-May-16,742.25,738,744,727.5,728.1,730.1,735.27,1745341,1283290874,55685,1215581,69.65
HCLTECH,EQ,20-May-16,730.1,729,740,729,736.75,736.65,736.09,1923380,1415788968,57107,1502952,78.14
HCLTECH,EQ,23-May-16,736.65,738.35,739.85,732,732.25,733.55,734.4,1038296,762526309.1,66470,792512,76.33
HCLTECH,EQ,24-May-16,733.55,735,741.45,730.05,739.6,739.25,737.94,1395015,1029434337,47318,1056477,75.73
HCLTECH,EQ,25-May-16,739.25,742,750.4,740.15,748.5,749.35,747.23,1686747,1260386737,56366,1286829,76.29
HCLTECH,EQ,26-May-16,749.35,751.05,752,736.65,741.75,740.9,742.39,3231109,2398751742,69698,2514285,77.81
HCLTECH,EQ,27-May-16,740.9,742.6,759.7,742.6,756,757.6,753.22,3045095,2293628153,65380,2232127,73.3
HCLTECH,EQ,30-May-16,757.6,761.1,763.7,745.2,748,747.55,750.69,1593326,1196097520,59611,1262424,79.23
HCLTECH,EQ,31-May-16,747.55,748,753.35,736.35,739.1,739.8,740.36,15048108,11140952563,77186,13794834,91.67
HCLTECH,EQ,1-Jun-16,739.8,744,744.35,731.7,735.8,734.55,737.03,2246778,1655934630,46325,1628586,72.49
HCLTECH,EQ,2-Jun-16,734.55,735,739.6,715.5,721.5,721.35,721.53,4293828,3098145310,84486,3604682,83.95
HCLTECH,EQ,3-Jun-16,721.35,725.3,726.45,720.7,722,721.9,723.48,1503353,1087642550,54588,1176507,78.26
HCLTECH,EQ,6-Jun-16,721.9,722,728.7,715.6,725.25,724.6,722.77,2040535,1474840838,38041,1494231,73.23
HCLTECH,EQ,7-Jun-16,724.6,728,731.45,721.6,727.5,726.7,726.57,2492188,1810755888,73292,2106241,84.51
HCLTECH,EQ,8-Jun-16,726.7,729,745,728.35,744.4,743.5,738.53,1900304,1403440637,70602,1446449,76.12
HCLTECH,EQ,9-Jun-16,743.5,748.7,755.9,744,751.1,753.05,751.8,2778851,2089137658,98310,2207698,79.45
HCLTECH,EQ,10-Jun-16,753.05,750,758,745.95,750,751.05,752.68,5785832,4354884311,57122,5422070,93.71
HCLTECH,EQ,13-Jun-16,751.05,745,756,741.7,754,753.65,751.7,2065113,1552350052,64366,1125660,54.51
HCLTECH,EQ,14-Jun-16,753.65,755,764.95,744.05,750.1,752.4,752.15,1646371,1238321006,43171,1266882,76.95
HCLTECH,EQ,15-Jun-16,752.4,751,757.3,749.95,755.2,755.2,754.78,979272,739135820.8,40375,756473,77.25
